hash_partida,hash_tf,data_partida,periodo,temporada,team_hash_a,team_hash_b,fg_made_a,fg_att_a,fg3_made_a,fg3_att_a,fg2_made_a,fg2_att_a,ft_made_a,ft_att_a,fg_made_b,fg_att_b,fg3_made_b,fg3_att_b,fg2_made_b,fg2_att_b,ft_made_b,ft_att_b,pace_a,pace_b,match_pace,pts_a,pts_b,a_mov,total,a_mov_cumsum,a_mov_prior
SESI Franca2023São Paulo FC2023,SESI Franca2023São Paulo FC20232,2023-06-18,2,2023,SESI Franca2023,São Paulo FC2023,22,15,1,4,6,11,7,9,17,18,5,11,0,7,2,6,20.96,27.64,24.3,22,17,5,39,4,-1.0
SESI Franca2023São Paulo FC2023,SESI Franca2023São Paulo FC20233,2023-06-18,3,2023,SESI Franca2023,São Paulo FC2023,10,18,0,8,4,10,2,4,11,15,1,7,3,8,2,2,14.760000000000002,21.880000000000003,18.32,10,11,-1,21,3,4.0
SESI Franca2023São Paulo FC2023,SESI Franca2023São Paulo FC20234,2023-06-18,4,2023,SESI Franca2023,São Paulo FC2023,15,13,0,6,3,7,9,14,14,16,2,9,1,7,6,7,22.16,28.08,25.119999999999997,15,14,1,29,4,3.0
SESI Franca2023São Paulo FC2023,SESI Franca2023São Paulo FC2023Final,2023-06-18,Final,2023,SESI Franca2023,São Paulo FC2023,63,64,3,24,17,40,20,31,59,64,10,32,8,32,13,19,76.64,95.36,86.0,63,59,4,122,8,
Caxias2023Thalia/PH.D Esportes2023,Caxias2023Thalia/PH.D Esportes20231,2023-06-18,1,2023,Caxias2023,Thalia/PH.D Esportes2023,12,17,0,5,6,12,0,0,7,14,0,3,3,11,1,2,20.0,15.88,17.94,12,7,5,19,5,0.0
Caxias2023Thalia/PH.D Esportes2023,Caxias2023Thalia/PH.D Esportes20232,2023-06-18,2,2023,Caxias2023,Thalia/PH.D Esportes2023,16,14,1,6,3,8,7,8,11,15,1,2,2,13,4,8,22.52,20.52,21.52,16,11,5,27,10,5.0
Caxias2023Thalia/PH.D Esportes2023,Caxias2023Thalia/PH.D Esportes20233,2023-06-18,3,2023,Caxias2023,Thalia/PH.D Esportes2023,18,12,3,7,2,5,5,8,20,13,2,3,6,10,2,5,18.52,19.2,18.86,18,20,-2,38,8,10.0
Caxias2023Thalia/PH.D Esportes2023,Caxias2023Thalia/PH.D Esportes20234,2023-06-18,4,2023,Caxias2023,Thalia/PH.D Esportes2023,8,11,0,5,1,6,6,14,15,15,1,5,5,10,2,2,16.16,22.880000000000003,19.520000000000003,8,15,-7,23,1,8.0
Caxias2023Thalia/PH.D Esportes2023,Caxias2023Thalia/PH.D Esportes2023Final,2023-06-18,Final,2023,Caxias2023,Thalia/PH.D Esportes2023,54,54,4,23,12,31,18,30,53,57,4,13,16,44,9,17,76.2,78.48,77.34,54,53,1,107,2,
Cerrado2023UNIFACISA2023,Cerrado2023UNIFACISA20231,2023-06-18,1,2023,Cerrado2023,UNIFACISA2023,9,20,2,14,1,6,1,2,32,20,4,4,9,16,2,2,22.88,20.88,21.88,9,32,-23,41,-23,0.0
Cerrado2023UNIFACISA2023,Cerrado2023UNIFACISA20232,2023-06-18,2,2023,Cerrado2023,UNIFACISA2023,21,21,4,14,3,7,3,5,22,15,3,5,6,10,1,3,22.2,17.32,19.759999999999998,21,22,-1,43,-24,-23.0
Cerrado2023UNIFACISA2023,Cerrado2023UNIFACISA20233,2023-06-18,3,2023,Cerrado2023,UNIFACISA2023,15,19,2,7,3,12,3,7,22,16,1,2,8,14,3,3,24.08,21.32,22.7,15,22,-7,37,-31,-24.0
Cerrado2023UNIFACISA2023,Cerrado2023UNIFACISA20234,2023-06-18,4,2023,Cerrado2023,UNIFACISA2023,20,26,3,16,5,10,1,6,23,15,1,4,6,11,8,11,27.64,21.84,24.740000000000002,20,23,-3,43,-34,-31.0
Cerrado2023UNIFACISA2023,Cerrado2023UNIFACISA2023Final,2023-06-18,Final,2023,Cerrado2023,UNIFACISA2023,65,86,11,51,12,35,8,20,99,66,9,15,29,51,14,19,90.8,81.36,86.08,65,99,-34,164,-68,
AABJ Joinville2023União Corinthians2023,AABJ Joinville2023União Corinthians20231,2023-06-18,1,2023,AABJ Joinville2023,União Corinthians2023,19,24,1,14,6,10,4,6,20,19,2,8,6,11,2,2,22.64,21.88,22.259999999999998,19,20,-1,39,-1,0.0
AABJ Joinville2023União Corinthians2023,AABJ Joinville2023União Corinthians20232,2023-06-18,2,2023,AABJ Joinville2023,União Corinthians2023,21,20,2,8,7,12,1,4,16,12,2,6,3,6,4,6,22.76,17.64,20.200000000000003,21,16,5,37,4,-1.0
AABJ Joinville2023União Corinthians2023,AABJ Joinville2023União Corinthians20233,2023-06-18,3,2023,AABJ Joinville2023,União Corinthians2023,20,17,3,8,5,9,1,2,23,19,1,5,9,14,2,3,16.88,17.32,17.1,20,23,-3,43,1,4.0
AABJ Joinville2023União Corinthians2023,AABJ Joinville2023União Corinthians20234,2023-06-18,4,2023,AABJ Joinville2023,União Corinthians2023,14,16,0,4,5,12,4,6,15,14,1,5,5,9,2,2,18.64,16.880000000000003,17.76,14,15,-1,29,0,1.0
AABJ Joinville2023União Corinthians2023,AABJ Joinville2023União Corinthians2023Final,2023-06-18,Final,2023,AABJ Joinville2023,União Corinthians2023,80,83,6,36,25,47,12,22,84,74,6,29,26,45,14,21,89.68,83.24,86.46000000000001,80,84,-4,164,-4,
AABJ Joinville2023União Corinthians2023,AABJ Joinville2023União Corinthians2023OT1,2023-06-18,OT1,2023,AABJ Joinville2023,União Corinthians2023,6,6,0,2,2,4,2,4,10,10,0,5,3,5,4,8,11.76,10.52,11.14,6,10,-4,16,-8,-4.0
B.Cearense2023Cerrado2023,B.Cearense2023Cerrado20231,2023-06-19,1,2023,B.Cearense2023,Cerrado2023,11,13,1,7,3,6,2,6,12,20,2,12,3,8,0,0,18.64,23.0,20.82,11,12,-1,23,-1,0.0
B.Cearense2023Cerrado2023,B.Cearense2023Cerrado20232,2023-06-19,2,2023,B.Cearense2023,Cerrado2023,23,17,2,4,7,13,3,4,18,18,3,8,4,10,1,2,19.76,18.88,19.32,23,18,5,41,4,-1.0
B.Cearense2023Cerrado2023,B.Cearense2023Cerrado20233,2023-06-19,3,2023,B.Cearense2023,Cerrado2023,21,14,1,8,4,6,10,13,10,21,1,10,2,11,3,6,23.72,24.64,24.18,21,10,11,31,15,4.0
B.Cearense2023Cerrado2023,B.Cearense2023Cerrado20234,2023-06-19,4,2023,B.Cearense2023,Cerrado2023,18,13,1,3,5,10,5,7,25,22,4,13,4,9,5,6,20.08,27.64,23.86,18,25,-7,43,8,15.0
B.Cearense2023Cerrado2023,B.Cearense2023Cerrado2023Final,2023-06-19,Final,2023,B.Cearense2023,Cerrado2023,73,57,5,22,19,35,20,30,65,81,10,43,13,38,9,14,81.2,87.16,84.18,73,65,8,138,16,
Botafogo2023Flamengo2023,Botafogo2023Flamengo20231,2023-06-19,1,2023,Botafogo2023,Flamengo2023,17,16,1,4,5,12,4,5,16,21,2,9,4,12,2,3,21.2,20.32,20.759999999999998,17,16,1,33,1,0.0
Botafogo2023Flamengo2023,Botafogo2023Flamengo20232,2023-06-19,2,2023,Botafogo2023,Flamengo2023,20,18,1,7,6,11,5,9,18,16,1,6,5,10,5,7,23.96,22.08,23.02,20,18,2,38,3,1.0
Botafogo2023Flamengo2023,Botafogo2023Flamengo20233,2023-06-19,3,2023,Botafogo2023,Flamengo2023,7,19,0,8,3,11,1,1,9,14,0,7,3,7,3,4,16.44,16.759999999999998,16.6,7,9,-2,16,1,3.0
Botafogo2023Flamengo2023,Botafogo2023Flamengo20234,2023-06-19,4,2023,Botafogo2023,Flamengo2023,17,11,1,5,3,6,8,10,19,21,2,8,5,13,3,3,19.4,22.32,20.86,17,19,-2,36,-1,1.0
Botafogo2023Flamengo2023,Botafogo2023Flamengo2023Final,2023-06-19,Final,2023,Botafogo2023,Flamengo2023,61,64,3,24,17,40,18,25,62,72,5,30,17,42,13,17,79.0,79.48,79.24000000000001,61,62,-1,123,-2,
Caixa Brasília Basquete2023Minas2023,Caixa Brasília Basquete2023Minas20231,2023-06-19,1,2023,Caixa Brasília Basquete2023,Minas2023,7,15,0,5,3,10,1,2,33,17,5,9,5,8,8,10,21.880000000000003,21.4,21.64,7,33,-26,40,-26,0.0
Caixa Brasília Basquete2023Minas2023,Caixa Brasília Basquete2023Minas20232,2023-06-19,2,2023,Caixa Brasília Basquete2023,Minas2023,10,11,2,6,0,5,4,6,21,18,2,6,4,12,7,9,20.64,25.96,23.3,10,21,-11,31,-37,-26.0
Caixa Brasília Basquete2023Minas2023,Caixa Brasília Basquete2023Minas20233,2023-06-19,3,2023,Caixa Brasília Basquete2023,Minas2023,13,16,1,11,3,5,4,6,20,20,3,12,5,8,1,2,18.64,21.88,20.259999999999998,13,20,-7,33,-44,-37.0
Caixa Brasília Basquete2023Minas2023,Caixa Brasília Basquete2023Minas20234,2023-06-19,4,2023,Caixa Brasília Basquete2023,Minas2023,18,22,0,5,7,17,4,6,19,23,1,9,7,14,2,6,29.64,23.64,26.64,18,19,-1,37,-45,-44.0
Caixa Brasília Basquete2023Minas2023,Caixa Brasília Basquete2023Minas2023Final,2023-06-19,Final,2023,Caixa Brasília Basquete2023,Minas2023,48,64,3,27,13,37,13,20,93,78,11,36,21,42,18,27,87.8,89.88,88.84,48,93,-45,141,-90,
Bauru Basket2023Mogi2023,Bauru Basket2023Mogi20231,2023-06-19,1,2023,Bauru Basket2023,Mogi2023,12,14,1,3,3,11,3,3,19,15,2,8,4,7,5,5,19.32,18.2,18.759999999999998,12,19,-7,31,-7,0.0
Bauru Basket2023Mogi2023,Bauru Basket2023Mogi20232,2023-06-19,2,2023,Bauru Basket2023,Mogi2023,19,17,3,9,3,8,4,5,19,14,2,6,3,8,7,10,23.2,21.4,22.299999999999997,19,19,0,38,-7,-7.0
Bauru Basket2023Mogi2023,Bauru Basket2023Mogi20233,2023-06-19,3,2023,Bauru Basket2023,Mogi2023,26,15,2,5,7,10,6,11,20,15,1,8,5,7,7,10,22.84,25.4,24.119999999999997,26,20,6,46,-1,-7.0
Bauru Basket2023Mogi2023,Bauru Basket2023Mogi20234,2023-06-19,4,2023,Bauru Basket2023,Mogi2023,9,13,1,5,2,8,2,2,10,17,1,6,3,11,1,2,15.88,16.88,16.38,9,10,-1,19,-2,-1.0
Bauru Basket2023Mogi2023,Bauru Basket2023Mogi2023Final,2023-06-19,Final,2023,Bauru Basket2023,Mogi2023,66,59,7,22,15,37,15,21,68,61,6,28,15,33,20,27,81.24,79.88,80.56,66,68,-2,134,-4,
Corinthians2023R10 Score Vasco da Gama2023,Corinthians2023R10 Score Vasco da Gama20231,2023-06-19,1,2023,Corinthians2023,R10 Score Vasco da Gama2023,16,15,1,6,4,9,5,7,19,15,3,6,4,9,2,2,13.079999999999998,20.880000000000003,16.98,16,19,-3,35,-3,0.0
Corinthians2023R10 Score Vasco da Gama2023,Corinthians2023R10 Score Vasco da Gama20232,2023-06-19,2,2023,Corinthians2023,R10 Score Vasco da Gama2023,20,13,3,7,3,6,5,8,17,15,3,7,2,8,4,5,19.52,20.2,19.86,20,17,3,37,0,-3.0
Corinthians2023R10 Score Vasco da Gama2023,Corinthians2023R10 Score Vasco da Gama20233,2023-06-19,3,2023,Corinthians2023,R10 Score Vasco da Gama2023,24,17,3,7,7,10,1,2,7,15,1,4,1,11,2,3,20.88,15.32,18.1,24,7,17,31,17,0.0
Corinthians2023R10 Score Vasco da Gama2023,Corinthians2023R10 Score Vasco da Gama20234,2023-06-19,4,2023,Corinthians2023,R10 Score Vasco da Gama2023,25,23,3,11,6,12,4,7,20,17,0,4,8,13,4,6,25.08,21.64,23.36,25,20,5,45,22,17.0
Corinthians2023R10 Score Vasco da Gama2023,Corinthians2023R10 Score Vasco da Gama2023Final,2023-06-19,Final,2023,Corinthians2023,R10 Score Vasco da Gama2023,85,68,10,31,20,37,15,24,63,62,7,21,15,41,12,16,76.56,75.04,75.80000000000001,85,63,22,148,44,
Pinheiros2023São José Basketball2023,Pinheiros2023São José Basketball20231,2023-06-19,1,2023,Pinheiros2023,São José Basketball2023,28,20,5,12,6,8,1,2,17,12,3,6,2,6,4,6,21.88,17.64,19.759999999999998,28,17,11,45,11,0.0
Pinheiros2023São José Basketball2023,Pinheiros2023São José Basketball20232,2023-06-19,2,2023,Pinheiros2023,São José Basketball2023,23,25,4,10,4,15,3,4,23,15,1,3,8,12,4,5,21.76,19.2,20.48,23,23,0,46,11,11.0
Pinheiros2023São José Basketball2023,Pinheiros2023São José Basketball20233,2023-06-19,3,2023,Pinheiros2023,São José Basketball2023,18,15,2,8,2,7,8,10,27,13,3,7,4,6,10,12,27.4,24.28,25.84,18,27,-9,45,2,11.0
Pinheiros2023São José Basketball2023,Pinheiros2023São José Basketball20234,2023-06-19,4,2023,Pinheiros2023,São José Basketball2023,28,18,3,6,9,12,1,1,17,15,2,4,4,11,3,3,20.44,18.32,19.380000000000003,28,17,11,45,13,2.0
Pinheiros2023São José Basketball2023,Pinheiros2023São José Basketball2023Final,2023-06-19,Final,2023,Pinheiros2023,São José Basketball2023,97,78,14,36,21,42,13,17,84,55,9,20,18,35,21,26,88.48,76.44,82.46000000000001,97,84,13,181,26,
Rio Claro Basquete2023São Paulo FC2023,Rio Claro Basquete2023São Paulo FC20231,2023-06-19,1,2023,Rio Claro Basquete2023,São Paulo FC2023,7,16,1,9,1,7,2,4,12,21,2,8,2,13,2,4,20.76,19.76,20.26,7,12,-5,19,-5,0.0
Rio Claro Basquete2023São Paulo FC2023,Rio Claro Basquete2023São Paulo FC20232,2023-06-19,2,2023,Rio Claro Basquete2023,São Paulo FC2023,12,12,2,8,2,4,2,6,11,22,2,14,2,8,1,1,17.64,21.44,19.54,12,11,1,23,-4,-5.0
Rio Claro Basquete2023São Paulo FC2023,Rio Claro Basquete2023São Paulo FC20233,2023-06-19,3,2023,Rio Claro Basquete2023,São Paulo FC2023,21,22,2,10,7,12,1,2,18,11,4,5,1,6,4,4,25.88,16.759999999999998,21.32,21,18,3,39,-1,-4.0
Rio Claro Basquete2023São Paulo FC2023,Rio Claro Basquete2023São Paulo FC20234,2023-06-19,4,2023,Rio Claro Basquete2023,São Paulo FC2023,8,20,0,9,4,11,0,4,5,17,1,9,1,8,0,0,19.76,19.0,19.380000000000003,8,5,3,13,2,-1.0
Rio Claro Basquete2023São Paulo FC2023,Rio Claro Basquete2023São Paulo FC2023Final,2023-06-19,Final,2023,Rio Claro Basquete2023,São Paulo FC2023,48,70,5,36,14,34,5,16,46,71,9,36,6,35,7,9,83.04,73.96,78.5,48,46,2,94,4,
Praia Clube2023UNIFACISA2023,Praia Clube2023UNIFACISA20231,2023-06-19,1,2023,Praia Clube2023,UNIFACISA2023,16,15,1,5,5,10,3,4,22,18,2,7,6,11,4,6,17.76,21.64,19.700000000000003,16,22,-6,38,-6,0.0
Praia Clube2023UNIFACISA2023,Praia Clube2023UNIFACISA20232,2023-06-19,2,2023,Praia Clube2023,UNIFACISA2023,19,16,1,6,6,10,4,7,21,20,2,6,7,14,1,3,20.08,25.32,22.7,19,21,-2,40,-8,-6.0
Praia Clube2023UNIFACISA2023,Praia Clube2023UNIFACISA20233,2023-06-19,3,2023,Praia Clube2023,UNIFACISA2023,12,20,0,9,6,11,0,0,13,14,1,5,2,9,6,6,21.0,17.64,19.32,12,13,-1,25,-9,-8.0
Praia Clube2023UNIFACISA2023,Praia Clube2023UNIFACISA20234,2023-06-19,4,2023,Praia Clube2023,UNIFACISA2023,16,20,2,10,2,10,6,9,13,15,1,3,3,12,4,6,24.96,23.64,24.3,16,13,3,29,-6,-9.0
Praia Clube2023UNIFACISA2023,Praia Clube2023UNIFACISA2023Final,2023-06-19,Final,2023,Praia Clube2023,UNIFACISA2023,63,71,4,30,19,41,13,20,69,67,6,21,18,46,15,21,80.8,87.24,84.02,63,69,-6,132,-12,
Bauru Basket2023Botafogo2023,Bauru Basket2023Botafogo20231,2023-06-20,1,2023,Bauru Basket2023,Botafogo2023,17,18,1,6,6,12,2,3,16,22,1,4,6,18,1,2,21.32,18.88,20.1,17,16,1,33,1,0.0
Bauru Basket2023Botafogo2023,Bauru Basket2023Botafogo20232,2023-06-20,2,2023,Bauru Basket2023,Botafogo2023,15,12,2,6,3,6,3,4,12,17,0,5,4,12,4,4,18.759999999999998,17.76,18.259999999999998,15,12,3,27,4,1.0
Bauru Basket2023Botafogo2023,Bauru Basket2023Botafogo20233,2023-06-20,3,2023,Bauru Basket2023,Botafogo2023,21,13,1,6,5,7,8,12,17,19,1,6,5,13,4,6,23.28,27.64,25.46,21,17,4,38,8,4.0
Bauru Basket2023Botafogo2023,Bauru Basket2023Botafogo20234,2023-06-20,4,2023,Bauru Basket2023,Botafogo2023,24,11,1,3,6,8,9,10,20,19,1,7,6,12,5,7,19.4,28.08,23.74,24,20,4,44,12,8.0
Bauru Basket2023Botafogo2023,Bauru Basket2023Botafogo2023Final,2023-06-20,Final,2023,Bauru Basket2023,Botafogo2023,77,54,5,21,20,33,22,29,65,77,3,22,21,55,14,19,79.76,87.36,83.56,77,65,12,142,24,
AABJ Joinville2023Caxias2023,AABJ Joinville2023Caxias20231,2023-06-20,1,2023,AABJ Joinville2023,Caxias2023,23,17,4,6,5,11,1,2,16,18,2,11,4,7,2,4,21.88,15.760000000000002,18.82,23,16,7,39,7,0.0
AABJ Joinville2023Caxias2023,AABJ Joinville2023Caxias20232,2023-06-20,2,2023,AABJ Joinville2023,Caxias2023,14,12,1,5,4,7,3,3,28,20,2,6,10,14,2,6,16.32,20.64,18.48,14,28,-14,42,-7,7.0
AABJ Joinville2023Caxias2023,AABJ Joinville2023Caxias20233,2023-06-20,3,2023,AABJ Joinville2023,Caxias2023,9,14,0,3,4,11,1,2,21,12,1,4,6,8,6,9,20.880000000000003,19.96,20.42,9,21,-12,30,-19,-7.0
AABJ Joinville2023Caxias2023,AABJ Joinville2023Caxias20234,2023-06-20,4,2023,AABJ Joinville2023,Caxias2023,19,18,1,5,6,13,4,7,20,19,2,7,7,12,0,3,18.08,20.32,19.2,19,20,-1,39,-20,-19.0
AABJ Joinville2023Caxias2023,AABJ Joinville2023Caxias2023Final,2023-06-20,Final,2023,AABJ Joinville2023,Caxias2023,65,61,6,19,19,42,9,14,85,69,7,28,27,41,10,22,74.16,75.68,74.92,65,85,-20,150,-40,
B.Cearense2023Minas2023,B.Cearense2023Minas20231,2023-06-20,1,2023,B.Cearense2023,Minas2023,16,20,1,9,5,11,3,4,24,20,3,11,5,9,5,8,24.76,24.52,24.64,16,24,-8,40,-8,0.0
B.Cearense2023Minas2023,B.Cearense2023Minas20232,2023-06-20,2,2023,B.Cearense2023,Minas2023,18,17,2,6,5,11,2,4,23,16,4,9,4,7,3,5,20.76,21.2,20.98,18,23,-5,41,-13,-8.0
B.Cearense2023Minas2023,B.Cearense2023Minas20233,2023-06-20,3,2023,B.Cearense2023,Minas2023,7,19,0,5,3,14,1,2,29,18,5,10,5,8,4,10,22.88,22.4,22.64,7,29,-22,36,-35,-13.0
B.Cearense2023Minas2023,B.Cearense2023Minas20234,2023-06-20,4,2023,B.Cearense2023,Minas2023,14,14,1,7,3,7,5,11,26,22,5,13,4,9,3,4,23.84,29.76,26.8,14,26,-12,40,-47,-35.0
B.Cearense2023Minas2023,B.Cearense2023Minas2023Final,2023-06-20,Final,2023,B.Cearense2023,Minas2023,55,70,4,27,16,43,11,21,102,76,17,43,18,33,15,27,89.24,94.88,92.06,55,102,-47,157,-94,
Flamengo2023Pinheiros2023,Flamengo2023Pinheiros20231,2023-06-20,1,2023,Flamengo2023,Pinheiros2023,12,20,2,9,3,11,0,0,23,20,4,12,5,8,1,3,20.0,20.32,20.16,12,23,-11,35,-11,0.0
Flamengo2023Pinheiros2023,Flamengo2023Pinheiros20232,2023-06-20,2,2023,Flamengo2023,Pinheiros2023,17,14,2,3,5,11,1,3,26,14,3,5,6,9,5,9,19.32,20.96,20.14,17,26,-9,43,-20,-11.0
Flamengo2023Pinheiros2023,Flamengo2023Pinheiros20233,2023-06-20,3,2023,Flamengo2023,Pinheiros2023,27,20,3,6,9,14,0,0,14,11,1,3,4,8,3,7,22.0,15.08,18.54,27,14,13,41,-7,-20.0
Flamengo2023Pinheiros2023,Flamengo2023Pinheiros20234,2023-06-20,4,2023,Flamengo2023,Pinheiros2023,21,14,2,4,5,10,5,7,21,20,1,10,6,10,6,6,20.08,24.64,22.36,21,21,0,42,-7,-7.0
Flamengo2023Pinheiros2023,Flamengo2023Pinheiros2023Final,2023-06-20,Final,2023,Flamengo2023,Pinheiros2023,77,68,9,22,22,46,6,10,84,65,9,30,21,35,15,25,77.4,78.0,77.7,77,84,-7,161,-14,
Cerrado2023Praia Clube2023,Cerrado2023Praia Clube20231,2023-06-20,1,2023,Cerrado2023,Praia Clube2023,13,21,3,8,2,13,0,0,34,15,4,4,9,11,4,6,17.0,21.64,19.32,13,34,-21,47,-21,0.0
Cerrado2023Praia Clube2023,Cerrado2023Praia Clube20232,2023-06-20,2,2023,Cerrado2023,Praia Clube2023,24,19,2,4,9,15,0,3,17,23,1,9,6,14,2,5,19.32,22.2,20.759999999999998,24,17,7,41,-14,-21.0
Cerrado2023Praia Clube2023,Cerrado2023Praia Clube20233,2023-06-20,3,2023,Cerrado2023,Praia Clube2023,27,18,3,8,7,10,4,4,24,19,3,8,7,11,1,1,22.76,20.44,21.6,27,24,3,51,-11,-14.0
Cerrado2023Praia Clube2023,Cerrado2023Praia Clube20234,2023-06-20,4,2023,Cerrado2023,Praia Clube2023,8,13,0,7,4,6,0,0,17,16,1,4,6,12,2,2,12.0,16.88,14.44,8,17,-9,25,-20,-11.0
Cerrado2023Praia Clube2023,Cerrado2023Praia Clube2023Final,2023-06-20,Final,2023,Cerrado2023,Praia Clube2023,72,71,8,27,22,44,4,7,92,73,9,25,28,48,9,14,66.08,80.16,73.12,72,92,-20,164,-40,
Paulistano2023Rio Claro Basquete2023,Paulistano2023Rio Claro Basquete20231,2023-06-20,1,2023,Paulistano2023,Rio Claro Basquete2023,18,17,0,4,8,13,2,4,6,18,0,5,3,13,0,0,18.76,22.0,20.380000000000003,18,6,12,24,12,0.0
Paulistano2023Rio Claro Basquete2023,Paulistano2023Rio Claro Basquete20232,2023-06-20,2,2023,Paulistano2023,Rio Claro Basquete2023,22,23,2,8,6,15,4,9,12,17,2,7,3,10,0,0,21.96,21.0,21.48,22,12,10,34,22,12.0
Paulistano2023Rio Claro Basquete2023,Paulistano2023Rio Claro Basquete20233,2023-06-20,3,2023,Paulistano2023,Rio Claro Basquete2023,20,23,0,6,10,17,0,1,12,12,2,5,3,7,0,0,19.44,15.0,17.22,20,12,8,32,30,22.0
Paulistano2023Rio Claro Basquete2023,Paulistano2023Rio Claro Basquete20234,2023-06-20,4,2023,Paulistano2023,Rio Claro Basquete2023,33,20,2,4,10,16,7,7,12,17,1,5,4,12,1,2,18.08,21.88,19.979999999999997,33,12,21,45,51,30.0
Paulistano2023Rio Claro Basquete2023,Paulistano2023Rio Claro Basquete2023Final,2023-06-20,Final,2023,Paulistano2023,Rio Claro Basquete2023,93,83,4,22,34,61,13,21,42,64,5,22,13,42,1,2,77.24,76.88,77.06,93,42,51,135,102,
R10 Score Vasco da Gama2023SESI Franca2023,R10 Score Vasco da Gama2023SESI Franca20231,2023-06-20,1,2023,R10 Score Vasco da Gama2023,SESI Franca2023,15,13,0,4,6,9,3,9,15,14,2,5,1,9,7,10,20.96,23.4,22.18,15,15,0,30,0,0.0
R10 Score Vasco da Gama2023SESI Franca2023,R10 Score Vasco da Gama2023SESI Franca20232,2023-06-20,2,2023,R10 Score Vasco da Gama2023,SESI Franca2023,12,10,1,4,2,6,5,9,14,10,1,3,5,7,1,7,17.96,21.08,19.52,12,14,-2,26,-2,0.0
R10 Score Vasco da Gama2023SESI Franca2023,R10 Score Vasco da Gama2023SESI Franca20233,2023-06-20,3,2023,R10 Score Vasco da Gama2023,SESI Franca2023,15,19,0,3,6,16,3,5,15,14,1,6,4,8,4,7,20.2,19.08,19.64,15,15,0,30,-2,-2.0
R10 Score Vasco da Gama2023SESI Franca2023,R10 Score Vasco da Gama2023SESI Franca20234,2023-06-20,4,2023,R10 Score Vasco da Gama2023,SESI Franca2023,18,13,0,3,6,10,6,7,22,10,3,7,2,3,9,17,25.08,19.48,22.28,18,22,-4,40,-6,-2.0
R10 Score Vasco da Gama2023SESI Franca2023,R10 Score Vasco da Gama2023SESI Franca2023Final,2023-06-20,Final,2023,R10 Score Vasco da Gama2023,SESI Franca2023,60,55,1,14,20,41,17,30,66,48,7,21,12,27,21,41,84.2,79.03999999999999,81.62,60,66,-6,126,-12,
Mogi2023São José Basketball2023,Mogi2023São José Basketball20231,2023-06-20,1,2023,Mogi2023,São José Basketball2023,17,19,2,6,4,13,3,4,24,22,2,5,7,17,4,5,21.76,21.2,21.48,17,24,-7,41,-7,0.0
Mogi2023São José Basketball2023,Mogi2023São José Basketball20232,2023-06-20,2,2023,Mogi2023,São José Basketball2023,17,12,1,2,4,10,6,9,28,15,1,1,12,14,1,2,16.96,22.880000000000003,19.92,17,28,-11,45,-18,-7.0
Mogi2023São José Basketball2023,Mogi2023São José Basketball20233,2023-06-20,3,2023,Mogi2023,São José Basketball2023,18,18,1,5,7,13,1,3,22,15,2,3,6,12,4,7,22.32,20.08,21.2,18,22,-4,40,-22,-18.0
Mogi2023São José Basketball2023,Mogi2023São José Basketball20234,2023-06-20,4,2023,Mogi2023,São José Basketball2023,8,14,0,5,3,9,2,4,18,18,3,7,4,11,1,3,15.76,19.32,17.54,8,18,-10,26,-32,-22.0
Mogi2023São José Basketball2023,Mogi2023São José Basketball2023Final,2023-06-20,Final,2023,Mogi2023,São José Basketball2023,60,63,4,18,18,45,12,20,92,70,8,16,29,54,10,17,73.8,81.48,77.64,60,92,-32,152,-64,
Corinthians2023São Paulo FC2023,Corinthians2023São Paulo FC20231,2023-06-20,1,2023,Corinthians2023,São Paulo FC2023,23,18,2,8,6,10,5,6,17,18,2,9,5,9,1,1,21.64,24.44,23.04,23,17,6,40,6,0.0
Corinthians2023São Paulo FC2023,Corinthians2023São Paulo FC20232,2023-06-20,2,2023,Corinthians2023,São Paulo FC2023,12,18,2,7,3,11,0,0,15,22,3,10,1,12,4,8,20.0,20.52,20.259999999999998,12,15,-3,27,3,6.0
Corinthians2023São Paulo FC2023,Corinthians2023São Paulo FC20233,2023-06-20,3,2023,Corinthians2023,São Paulo FC2023,30,18,4,10,7,8,4,4,12,18,2,9,3,9,0,0,20.76,19.0,19.880000000000003,30,12,18,42,21,3.0
Corinthians2023São Paulo FC2023,Corinthians2023São Paulo FC20234,2023-06-20,4,2023,Corinthians2023,São Paulo FC2023,15,15,0,4,6,11,3,6,10,15,0,4,5,11,0,0,19.64,19.0,19.32,15,10,5,25,26,21.0
Corinthians2023São Paulo FC2023,Corinthians2023São Paulo FC2023Final,2023-06-20,Final,2023,Corinthians2023,São Paulo FC2023,80,69,8,29,22,40,12,16,54,73,7,32,14,41,5,9,81.04,78.96,80.0,80,54,26,134,52,
Pato Basquete2023Thalia/PH.D Esportes2023,Pato Basquete2023Thalia/PH.D Esportes20231,2023-06-20,1,2023,Pato Basquete2023,Thalia/PH.D Esportes2023,24,19,0,6,9,13,6,8,9,17,0,6,3,11,3,3,22.52,21.32,21.92,24,9,15,33,15,0.0
Pato Basquete2023Thalia/PH.D Esportes2023,Pato Basquete2023Thalia/PH.D Esportes20232,2023-06-20,2,2023,Pato Basquete2023,Thalia/PH.D Esportes2023,12,17,0,7,5,10,2,3,18,14,1,5,5,9,5,6,18.32,16.64,17.48,12,18,-6,30,9,15.0
