hash_partida,hash_tf,data_partida,periodo,temporada,team_hash_a,team_hash_b,fg_made_a,fg_att_a,fg3_made_a,fg3_att_a,fg2_made_a,fg2_att_a,ft_made_a,ft_att_a,fg_made_b,fg_att_b,fg3_made_b,fg3_att_b,fg2_made_b,fg2_att_b,ft_made_b,ft_att_b,pace_a,pace_b,match_pace,pts_a,pts_b,a_mov,total,a_mov_cumsum,a_mov_prior
Bauru Basket2023Mogi2023,Bauru Basket2023Mogi20233,2023-06-19,3,2023,Bauru Basket2023,Mogi2023,26,15,2,5,7,10,6,11,20,15,1,8,5,7,7,10,22.84,25.4,24.12,26,20,6,46,-1,-7.0
Bauru Basket2023Mogi2023,Bauru Basket2023Mogi20234,2023-06-19,4,2023,Bauru Basket2023,Mogi2023,9,13,1,5,2,8,2,2,10,17,1,6,3,11,1,2,15.88,16.88,16.38,9,10,-1,19,-2,-1.0
Corinthians2023R10 Score Vasco da Gama2023,Corinthians2023R10 Score Vasco da Gama20231,2023-06-19,1,2023,Corinthians2023,R10 Score Vasco da Gama2023,16,15,1,6,4,9,5,7,19,15,3,6,4,9,2,2,13.079999999999998,20.880000000000003,16.98,16,19,-3,35,-3,0.0
Corinthians2023R10 Score Vasco da Gama2023,Corinthians2023R10 Score Vasco da Gama20232,2023-06-19,2,2023,Corinthians2023,R10 Score Vasco da Gama2023,20,13,3,7,3,6,5,8,17,15,3,7,2,8,4,5,19.52,20.2,19.86,20,17,3,37,0,-3.0
Corinthians2023R10 Score Vasco da Gama2023,Corinthians2023R10 Score Vasco da Gama20233,2023-06-19,3,2023,Corinthians2023,R10 Score Vasco da Gama2023,24,17,3,7,7,10,1,2,7,15,1,4,1,11,2,3,20.88,15.32,18.1,24,7,17,31,17,0.0
Corinthians2023R10 Score Vasco da Gama2023,Corinthians2023R10 Score Vasco da Gama20234,2023-06-19,4,2023,Corinthians2023,R10 Score Vasco da Gama2023,25,23,3,11,6,12,4,7,20,17,0,4,8,13,4,6,25.08,21.64,23.36,25,20,5,45,22,17.0
Pinheiros2023São José Basketball2023,Pinheiros2023São José Basketball20231,2023-06-19,1,2023,Pinheiros2023,São José Basketball2023,28,20,5,12,6,8,1,2,17,12,3,6,2,6,4,6,21.88,17.64,19.76,28,17,11,45,11,0.0
Pinheiros2023São José Basketball2023,Pinheiros2023São José Basketball20232,2023-06-19,2,2023,Pinheiros2023,São José Basketball2023,23,25,4,10,4,15,3,4,23,15,1,3,8,12,4,5,21.76,19.2,20.48,23,23,0,46,11,11.0
Pinheiros2023São José Basketball2023,Pinheiros2023São José Basketball20233,2023-06-19,3,2023,Pinheiros2023,São José Basketball2023,18,15,2,8,2,7,8,10,27,13,3,7,4,6,10,12,27.4,24.28,25.84,18,27,-9,45,2,11.0
Pinheiros2023São José Basketball2023,Pinheiros2023São José Basketball20234,2023-06-19,4,2023,Pinheiros2023,São José Basketball2023,28,18,3,6,9,12,1,1,17,15,2,4,4,11,3,3,20.44,18.32,19.380000000000003,28,17,11,45,13,2.0
Rio Claro Basquete2023São Paulo FC2023,Rio Claro Basquete2023São Paulo FC20231,2023-06-19,1,2023,Rio Claro Basquete2023,São Paulo FC2023,7,16,1,9,1,7,2,4,12,21,2,8,2,13,2,4,20.76,19.76,20.26,7,12,-5,19,-5,0.0
Rio Claro Basquete2023São Paulo FC2023,Rio Claro Basquete2023São Paulo FC20232,2023-06-19,2,2023,Rio Claro Basquete2023,São Paulo FC2023,12,12,2,8,2,4,2,6,11,22,2,14,2,8,1,1,17.64,21.44,19.54,12,11,1,23,-4,-5.0
Rio Claro Basquete2023São Paulo FC2023,Rio Claro Basquete2023São Paulo FC20233,2023-06-19,3,2023,Rio Claro Basquete2023,São Paulo FC2023,21,22,2,10,7,12,1,2,18,11,4,5,1,6,4,4,25.88,16.759999999999998,21.32,21,18,3,39,-1,-4.0
Rio Claro Basquete2023São Paulo FC2023,Rio Claro Basquete2023São Paulo FC20234,2023-06-19,4,2023,Rio Claro Basquete2023,São Paulo FC2023,8,20,0,9,4,11,0,4,5,17,1,9,1,8,0,0,19.76,19.0,19.380000000000003,8,5,3,13,2,-1.0
Praia Clube2023UNIFACISA2023,Praia Clube2023UNIFACISA20231,2023-06-19,1,2023,Praia Clube2023,UNIFACISA2023,16,15,1,5,5,10,3,4,22,18,2,7,6,11,4,6,17.76,21.64,19.700000000000003,16,22,-6,38,-6,0.0
Praia Clube2023UNIFACISA2023,Praia Clube2023UNIFACISA20232,2023-06-19,2,2023,Praia Clube2023,UNIFACISA2023,19,16,1,6,6,10,4,7,21,20,2,6,7,14,1,3,20.08,25.32,22.7,19,21,-2,40,-8,-6.0
Praia Clube2023UNIFACISA2023,Praia Clube2023UNIFACISA20233,2023-06-19,3,2023,Praia Clube2023,UNIFACISA2023,12,20,0,9,6,11,0,0,13,14,1,5,2,9,6,6,21.0,17.64,19.32,12,13,-1,25,-9,-8.0
Praia Clube2023UNIFACISA2023,Praia Clube2023UNIFACISA20234,2023-06-19,4,2023,Praia Clube2023,UNIFACISA2023,16,20,2,10,2,10,6,9,13,15,1,3,3,12,4,6,24.96,23.64,24.3,16,13,3,29,-6,-9.0
Bauru Basket2023Botafogo2023,Bauru Basket2023Botafogo20231,2023-06-20,1,2023,Bauru Basket2023,Botafogo2023,17,18,1,6,6,12,2,3,16,22,1,4,6,18,1,2,21.32,18.88,20.1,17,16,1,33,1,0.0
Bauru Basket2023Botafogo2023,Bauru Basket2023Botafogo20232,2023-06-20,2,2023,Bauru Basket2023,Botafogo2023,15,12,2,6,3,6,3,4,12,17,0,5,4,12,4,4,18.76,17.76,18.26,15,12,3,27,4,1.0
Bauru Basket2023Botafogo2023,Bauru Basket2023Botafogo20233,2023-06-20,3,2023,Bauru Basket2023,Botafogo2023,21,13,1,6,5,7,8,12,17,19,1,6,5,13,4,6,23.28,27.64,25.46,21,17,4,38,8,4.0
Bauru Basket2023Botafogo2023,Bauru Basket2023Botafogo20234,2023-06-20,4,2023,Bauru Basket2023,Botafogo2023,24,11,1,3,6,8,9,10,20,19,1,7,6,12,5,7,19.4,28.08,23.74,24,20,4,44,12,8.0
AABJ Joinville2023Caxias2023,AABJ Joinville2023Caxias20231,2023-06-20,1,2023,AABJ Joinville2023,Caxias2023,23,17,4,6,5,11,1,2,16,18,2,11,4,7,2,4,21.88,15.760000000000002,18.82,23,16,7,39,7,0.0
AABJ Joinville2023Caxias2023,AABJ Joinville2023Caxias20232,2023-06-20,2,2023,AABJ Joinville2023,Caxias2023,14,12,1,5,4,7,3,3,28,20,2,6,10,14,2,6,16.32,20.64,18.48,14,28,-14,42,-7,7.0
AABJ Joinville2023Caxias2023,AABJ Joinville2023Caxias20233,2023-06-20,3,2023,AABJ Joinville2023,Caxias2023,9,14,0,3,4,11,1,2,21,12,1,4,6,8,6,9,20.880000000000003,19.96,20.42,9,21,-12,30,-19,-7.0
AABJ Joinville2023Caxias2023,AABJ Joinville2023Caxias20234,2023-06-20,4,2023,AABJ Joinville2023,Caxias2023,19,18,1,5,6,13,4,7,20,19,2,7,7,12,0,3,18.08,20.32,19.2,19,20,-1,39,-20,-19.0
B.Cearense2023Minas2023,B.Cearense2023Minas20231,2023-06-20,1,2023,B.Cearense2023,Minas2023,16,20,1,9,5,11,3,4,24,20,3,11,5,9,5,8,24.76,24.52,24.64,16,24,-8,40,-8,0.0
B.Cearense2023Minas2023,B.Cearense2023Minas20232,2023-06-20,2,2023,B.Cearense2023,Minas2023,18,17,2,6,5,11,2,4,23,16,4,9,4,7,3,5,20.76,21.2,20.98,18,23,-5,41,-13,-8.0
B.Cearense2023Minas2023,B.Cearense2023Minas20233,2023-06-20,3,2023,B.Cearense2023,Minas2023,7,19,0,5,3,14,1,2,29,18,5,10,5,8,4,10,22.88,22.4,22.64,7,29,-22,36,-35,-13.0
B.Cearense2023Minas2023,B.Cearense2023Minas20234,2023-06-20,4,2023,B.Cearense2023,Minas2023,14,14,1,7,3,7,5,11,26,22,5,13,4,9,3,4,23.84,29.76,26.8,14,26,-12,40,-47,-35.0
Flamengo2023Pinheiros2023,Flamengo2023Pinheiros20231,2023-06-20,1,2023,Flamengo2023,Pinheiros2023,12,20,2,9,3,11,0,0,23,20,4,12,5,8,1,3,20.0,20.32,20.16,12,23,-11,35,-11,0.0
Flamengo2023Pinheiros2023,Flamengo2023Pinheiros20232,2023-06-20,2,2023,Flamengo2023,Pinheiros2023,17,14,2,3,5,11,1,3,26,14,3,5,6,9,5,9,19.32,20.96,20.14,17,26,-9,43,-20,-11.0
Flamengo2023Pinheiros2023,Flamengo2023Pinheiros20233,2023-06-20,3,2023,Flamengo2023,Pinheiros2023,27,20,3,6,9,14,0,0,14,11,1,3,4,8,3,7,22.0,15.08,18.54,27,14,13,41,-7,-20.0
Flamengo2023Pinheiros2023,Flamengo2023Pinheiros20234,2023-06-20,4,2023,Flamengo2023,Pinheiros2023,21,14,2,4,5,10,5,7,21,20,1,10,6,10,6,6,20.08,24.64,22.36,21,21,0,42,-7,-7.0
Cerrado2023Praia Clube2023,Cerrado2023Praia Clube20231,2023-06-20,1,2023,Cerrado2023,Praia Clube2023,13,21,3,8,2,13,0,0,34,15,4,4,9,11,4,6,17.0,21.64,19.32,13,34,-21,47,-21,0.0
Cerrado2023Praia Clube2023,Cerrado2023Praia Clube20232,2023-06-20,2,2023,Cerrado2023,Praia Clube2023,24,19,2,4,9,15,0,3,17,23,1,9,6,14,2,5,19.32,22.2,20.76,24,17,7,41,-14,-21.0
Cerrado2023Praia Clube2023,Cerrado2023Praia Clube20233,2023-06-20,3,2023,Cerrado2023,Praia Clube2023,27,18,3,8,7,10,4,4,24,19,3,8,7,11,1,1,22.76,20.44,21.6,27,24,3,51,-11,-14.0
Cerrado2023Praia Clube2023,Cerrado2023Praia Clube20234,2023-06-20,4,2023,Cerrado2023,Praia Clube2023,8,13,0,7,4,6,0,0,17,16,1,4,6,12,2,2,12.0,16.88,14.44,8,17,-9,25,-20,-11.0
Paulistano2023Rio Claro Basquete2023,Paulistano2023Rio Claro Basquete20231,2023-06-20,1,2023,Paulistano2023,Rio Claro Basquete2023,18,17,0,4,8,13,2,4,6,18,0,5,3,13,0,0,18.76,22.0,20.380000000000003,18,6,12,24,12,0.0
Paulistano2023Rio Claro Basquete2023,Paulistano2023Rio Claro Basquete20232,2023-06-20,2,2023,Paulistano2023,Rio Claro Basquete2023,22,23,2,8,6,15,4,9,12,17,2,7,3,10,0,0,21.96,21.0,21.48,22,12,10,34,22,12.0
Paulistano2023Rio Claro Basquete2023,Paulistano2023Rio Claro Basquete20233,2023-06-20,3,2023,Paulistano2023,Rio Claro Basquete2023,20,23,0,6,10,17,0,1,12,12,2,5,3,7,0,0,19.44,15.0,17.22,20,12,8,32,30,22.0
Paulistano2023Rio Claro Basquete2023,Paulistano2023Rio Claro Basquete20234,2023-06-20,4,2023,Paulistano2023,Rio Claro Basquete2023,33,20,2,4,10,16,7,7,12,17,1,5,4,12,1,2,18.08,21.88,19.98,33,12,21,45,51,30.0
R10 Score Vasco da Gama2023SESI Franca2023,R10 Score Vasco da Gama2023SESI Franca20231,2023-06-20,1,2023,R10 Score Vasco da Gama2023,SESI Franca2023,15,13,0,4,6,9,3,9,15,14,2,5,1,9,7,10,20.96,23.4,22.18,15,15,0,30,0,0.0
R10 Score Vasco da Gama2023SESI Franca2023,R10 Score Vasco da Gama2023SESI Franca20232,2023-06-20,2,2023,R10 Score Vasco da Gama2023,SESI Franca2023,12,10,1,4,2,6,5,9,14,10,1,3,5,7,1,7,17.96,21.08,19.52,12,14,-2,26,-2,0.0
R10 Score Vasco da Gama2023SESI Franca2023,R10 Score Vasco da Gama2023SESI Franca20233,2023-06-20,3,2023,R10 Score Vasco da Gama2023,SESI Franca2023,15,19,0,3,6,16,3,5,15,14,1,6,4,8,4,7,20.2,19.08,19.64,15,15,0,30,-2,-2.0
R10 Score Vasco da Gama2023SESI Franca2023,R10 Score Vasco da Gama2023SESI Franca20234,2023-06-20,4,2023,R10 Score Vasco da Gama2023,SESI Franca2023,18,13,0,3,6,10,6,7,22,10,3,7,2,3,9,17,25.08,19.48,22.28,18,22,-4,40,-6,-2.0
Mogi2023São José Basketball2023,Mogi2023São José Basketball20231,2023-06-20,1,2023,Mogi2023,São José Basketball2023,17,19,2,6,4,13,3,4,24,22,2,5,7,17,4,5,21.76,21.2,21.48,17,24,-7,41,-7,0.0
Mogi2023São José Basketball2023,Mogi2023São José Basketball20232,2023-06-20,2,2023,Mogi2023,São José Basketball2023,17,12,1,2,4,10,6,9,28,15,1,1,12,14,1,2,16.96,22.880000000000003,19.92,17,28,-11,45,-18,-7.0
Mogi2023São José Basketball2023,Mogi2023São José Basketball20233,2023-06-20,3,2023,Mogi2023,São José Basketball2023,18,18,1,5,7,13,1,3,22,15,2,3,6,12,4,7,22.32,20.08,21.2,18,22,-4,40,-22,-18.0
Mogi2023São José Basketball2023,Mogi2023São José Basketball20234,2023-06-20,4,2023,Mogi2023,São José Basketball2023,8,14,0,5,3,9,2,4,18,18,3,7,4,11,1,3,15.76,19.32,17.54,8,18,-10,26,-32,-22.0
Corinthians2023São Paulo FC2023,Corinthians2023São Paulo FC20231,2023-06-20,1,2023,Corinthians2023,São Paulo FC2023,23,18,2,8,6,10,5,6,17,18,2,9,5,9,1,1,21.64,24.44,23.04,23,17,6,40,6,0.0
Corinthians2023São Paulo FC2023,Corinthians2023São Paulo FC20232,2023-06-20,2,2023,Corinthians2023,São Paulo FC2023,12,18,2,7,3,11,0,0,15,22,3,10,1,12,4,8,20.0,20.52,20.26,12,15,-3,27,3,6.0
Corinthians2023São Paulo FC2023,Corinthians2023São Paulo FC20233,2023-06-20,3,2023,Corinthians2023,São Paulo FC2023,30,18,4,10,7,8,4,4,12,18,2,9,3,9,0,0,20.76,19.0,19.880000000000003,30,12,18,42,21,3.0
Corinthians2023São Paulo FC2023,Corinthians2023São Paulo FC20234,2023-06-20,4,2023,Corinthians2023,São Paulo FC2023,15,15,0,4,6,11,3,6,10,15,0,4,5,11,0,0,19.64,19.0,19.32,15,10,5,25,26,21.0
Pato Basquete2023Thalia/PH.D Esportes2023,Pato Basquete2023Thalia/PH.D Esportes20231,2023-06-20,1,2023,Pato Basquete2023,Thalia/PH.D Esportes2023,24,19,0,6,9,13,6,8,9,17,0,6,3,11,3,3,22.52,21.32,21.92,24,9,15,33,15,0.0
Pato Basquete2023Thalia/PH.D Esportes2023,Pato Basquete2023Thalia/PH.D Esportes20232,2023-06-20,2,2023,Pato Basquete2023,Thalia/PH.D Esportes2023,12,17,0,7,5,10,2,3,18,14,1,5,5,9,5,6,18.32,16.64,17.48,12,18,-6,30,9,15.0
Pato Basquete2023Thalia/PH.D Esportes2023,Pato Basquete2023Thalia/PH.D Esportes20233,2023-06-20,3,2023,Pato Basquete2023,Thalia/PH.D Esportes2023,18,20,3,11,2,9,5,5,16,15,1,6,5,9,3,4,20.2,19.76,19.98,18,16,2,34,11,9.0
Pato Basquete2023Thalia/PH.D Esportes2023,Pato Basquete2023Thalia/PH.D Esportes20234,2023-06-20,4,2023,Pato Basquete2023,Thalia/PH.D Esportes2023,28,18,4,10,2,8,12,12,28,24,5,10,6,14,1,3,21.28,27.32,24.3,28,28,0,56,11,11.0
Caixa Brasília Basquete2023UNIFACISA2023,Caixa Brasília Basquete2023UNIFACISA20231,2023-06-20,1,2023,Caixa Brasília Basquete2023,UNIFACISA2023,17,19,2,9,4,10,3,3,8,13,0,3,2,10,4,9,23.32,16.96,20.14,17,8,9,25,9,0.0
Caixa Brasília Basquete2023UNIFACISA2023,Caixa Brasília Basquete2023UNIFACISA20232,2023-06-20,2,2023,Caixa Brasília Basquete2023,UNIFACISA2023,9,13,0,3,4,10,1,4,17,12,0,2,6,10,5,11,18.76,20.84,19.8,9,17,-8,26,1,9.0
Caixa Brasília Basquete2023UNIFACISA2023,Caixa Brasília Basquete2023UNIFACISA20233,2023-06-20,3,2023,Caixa Brasília Basquete2023,UNIFACISA2023,11,16,3,10,1,6,0,0,14,14,2,9,2,5,4,6,20.0,13.64,16.82,11,14,-3,25,-2,1.0
Caixa Brasília Basquete2023UNIFACISA2023,Caixa Brasília Basquete2023UNIFACISA20234,2023-06-20,4,2023,Caixa Brasília Basquete2023,UNIFACISA2023,10,19,0,10,3,9,4,10,18,14,0,4,5,10,8,8,27.4,23.52,25.46,10,18,-8,28,-10,-2.0
IVV/CETAF2023União Corinthians2023,IVV/CETAF2023União Corinthians20231,2023-06-20,1,2023,IVV/CETAF2023,União Corinthians2023,21,17,1,3,8,14,2,2,18,22,1,7,7,15,1,1,20.88,22.44,21.66,21,18,3,39,3,0.0
IVV/CETAF2023União Corinthians2023,IVV/CETAF2023União Corinthians20232,2023-06-20,2,2023,IVV/CETAF2023,União Corinthians2023,9,12,0,3,4,9,1,3,13,18,3,11,2,7,0,0,12.32,19.0,15.66,9,13,-4,22,-1,3.0
IVV/CETAF2023União Corinthians2023,IVV/CETAF2023União Corinthians20233,2023-06-20,3,2023,IVV/CETAF2023,União Corinthians2023,14,17,2,8,4,9,0,0,9,14,0,7,4,7,1,3,20.0,17.32,18.66,14,9,5,23,4,-1.0
IVV/CETAF2023União Corinthians2023,IVV/CETAF2023União Corinthians20234,2023-06-20,4,2023,IVV/CETAF2023,União Corinthians2023,24,15,3,5,5,10,5,8,17,20,3,13,3,7,2,3,18.52,23.32,20.92,24,17,7,41,11,4.0
AABJ Joinville2023IVV/CETAF2023,AABJ Joinville2023IVV/CETAF20231,2023-06-21,1,2023,AABJ Joinville2023,IVV/CETAF2023,11,18,1,5,4,13,0,0,16,14,2,4,4,10,2,2,17.0,15.88,16.44,11,16,-5,27,-5,0.0
AABJ Joinville2023IVV/CETAF2023,AABJ Joinville2023IVV/CETAF20232,2023-06-21,2,2023,AABJ Joinville2023,IVV/CETAF2023,19,18,3,9,4,9,2,6,18,13,1,3,6,10,3,4,18.64,19.76,19.2,19,18,1,37,-4,-5.0
AABJ Joinville2023IVV/CETAF2023,AABJ Joinville2023IVV/CETAF20233,2023-06-21,3,2023,AABJ Joinville2023,IVV/CETAF2023,13,19,2,7,2,12,3,3,13,15,1,6,5,9,0,0,21.32,17.0,19.16,13,13,0,26,-4,-4.0
AABJ Joinville2023IVV/CETAF2023,AABJ Joinville2023IVV/CETAF20234,2023-06-21,4,2023,AABJ Joinville2023,IVV/CETAF2023,15,18,1,4,3,14,6,8,17,18,2,6,4,12,3,4,21.52,23.76,22.64,15,17,-2,32,-6,-4.0
Caxias2023Pato Basquete2023,Caxias2023Pato Basquete20231,2023-06-21,1,2023,Caxias2023,Pato Basquete2023,20,18,4,7,4,11,0,0,5,11,0,4,2,7,1,2,17.0,12.88,14.94,20,5,15,25,15,0.0
Caxias2023Pato Basquete2023,Caxias2023Pato Basquete20232,2023-06-21,2,2023,Caxias2023,Pato Basquete2023,8,16,2,11,1,5,0,0,21,13,1,2,8,11,2,2,16.0,15.88,15.94,8,21,-13,29,2,15.0
Caxias2023Pato Basquete2023,Caxias2023Pato Basquete20233,2023-06-21,3,2023,Caxias2023,Pato Basquete2023,20,19,3,11,5,8,1,2,16,17,1,6,6,11,1,3,15.88,19.32,17.6,20,16,4,36,6,2.0
Caxias2023Pato Basquete2023,Caxias2023Pato Basquete20234,2023-06-21,4,2023,Caxias2023,Pato Basquete2023,19,15,1,5,6,10,4,7,21,18,2,7,6,11,3,4,19.08,21.76,20.42,19,21,-2,40,4,6.0
Thalia/PH.D Esportes2023União Corinthians2023,Thalia/PH.D Esportes2023União Corinthians20231,2023-06-21,1,2023,Thalia/PH.D Esportes2023,União Corinthians2023,16,23,2,11,5,12,0,4,16,20,3,10,3,10,1,2,23.76,20.88,22.32,16,16,0,32,0,0.0
Thalia/PH.D Esportes2023União Corinthians2023,Thalia/PH.D Esportes2023União Corinthians20232,2023-06-21,2,2023,Thalia/PH.D Esportes2023,União Corinthians2023,23,22,2,10,7,12,3,3,17,13,0,1,6,12,5,8,24.32,18.52,21.42,23,17,6,40,6,0.0
Thalia/PH.D Esportes2023União Corinthians2023,Thalia/PH.D Esportes2023União Corinthians20233,2023-06-21,3,2023,Thalia/PH.D Esportes2023,União Corinthians2023,16,15,2,5,5,10,0,0,24,20,2,5,9,15,0,2,16.0,19.88,17.939999999999998,16,24,-8,40,-2,6.0
Thalia/PH.D Esportes2023União Corinthians2023,Thalia/PH.D Esportes2023União Corinthians20234,2023-06-21,4,2023,Thalia/PH.D Esportes2023,União Corinthians2023,37,19,1,4,11,15,12,16,14,23,2,12,3,11,2,2,24.04,29.88,26.96,37,14,23,51,21,-2.0
Cerrado2023Minas2023,Cerrado2023Minas20231,2023-06-22,1,2023,Cerrado2023,Minas2023,2,23,0,11,1,12,0,2,33,18,3,5,10,13,4,5,24.88,22.2,23.54,2,33,-31,35,-31,0.0
Cerrado2023Minas2023,Cerrado2023Minas20232,2023-06-22,2,2023,Cerrado2023,Minas2023,22,22,2,5,7,17,2,2,28,19,3,10,7,9,5,8,24.88,19.52,22.2,22,28,-6,50,-37,-31.0
Cerrado2023Minas2023,Cerrado2023Minas20233,2023-06-22,3,2023,Cerrado2023,Minas2023,11,14,1,7,3,7,2,3,27,21,2,4,10,17,1,2,16.32,17.88,17.1,11,27,-16,38,-53,-37.0
Cerrado2023Minas2023,Cerrado2023Minas20234,2023-06-22,4,2023,Cerrado2023,Minas2023,15,17,1,6,6,11,0,1,31,22,3,6,10,16,2,5,17.44,21.2,19.32,15,31,-16,46,-69,-53.0
Caixa Brasília Basquete2023Praia Clube2023,Caixa Brasília Basquete2023Praia Clube20231,2023-06-22,1,2023,Caixa Brasília Basquete2023,Praia Clube2023,19,15,2,5,6,10,1,2,20,15,4,8,2,7,4,6,17.880000000000003,17.64,17.76,19,20,-1,39,-1,0.0
Caixa Brasília Basquete2023Praia Clube2023,Caixa Brasília Basquete2023Praia Clube20232,2023-06-22,2,2023,Caixa Brasília Basquete2023,Praia Clube2023,14,17,0,3,6,14,2,6,25,14,3,8,4,6,8,12,25.64,22.28,23.96,14,25,-11,39,-12,-1.0
Caixa Brasília Basquete2023Praia Clube2023,Caixa Brasília Basquete2023Praia Clube20233,2023-06-22,3,2023,Caixa Brasília Basquete2023,Praia Clube2023,19,16,1,4,5,12,6,6,30,16,4,5,8,11,2,2,20.64,21.88,21.26,19,30,-11,49,-23,-12.0
Caixa Brasília Basquete2023Praia Clube2023,Caixa Brasília Basquete2023Praia Clube20234,2023-06-22,4,2023,Caixa Brasília Basquete2023,Praia Clube2023,10,10,1,6,1,4,5,8,13,20,1,10,4,10,2,6,19.52,20.64,20.08,10,13,-3,23,-26,-23.0
R10 Score Vasco da Gama2023Rio Claro Basquete2023,R10 Score Vasco da Gama2023Rio Claro Basquete20231,2023-06-22,1,2023,R10 Score Vasco da Gama2023,Rio Claro Basquete2023,13,17,2,6,2,11,3,3,20,18,0,7,9,11,2,4,18.32,18.76,18.54,13,20,-7,33,-7,0.0
R10 Score Vasco da Gama2023Rio Claro Basquete2023,R10 Score Vasco da Gama2023Rio Claro Basquete20232,2023-06-22,2,2023,R10 Score Vasco da Gama2023,Rio Claro Basquete2023,17,17,2,7,4,10,3,4,9,16,1,8,3,8,0,3,17.76,18.32,18.04,17,9,8,26,1,-7.0
R10 Score Vasco da Gama2023Rio Claro Basquete2023,R10 Score Vasco da Gama2023Rio Claro Basquete20233,2023-06-22,3,2023,R10 Score Vasco da Gama2023,Rio Claro Basquete2023,19,19,1,4,7,15,2,2,17,13,2,6,4,7,3,4,20.88,13.76,17.32,19,17,2,36,3,1.0
R10 Score Vasco da Gama2023Rio Claro Basquete2023,R10 Score Vasco da Gama2023Rio Claro Basquete20234,2023-06-22,4,2023,R10 Score Vasco da Gama2023,Rio Claro Basquete2023,20,19,2,7,3,12,8,11,15,14,0,4,4,10,7,8,25.84,19.52,22.68,20,15,5,35,8,3.0
Corinthians2023SESI Franca2023,Corinthians2023SESI Franca20231,2023-06-22,1,2023,Corinthians2023,SESI Franca2023,15,18,2,9,4,9,1,1,11,17,1,6,4,11,0,0,18.44,16.0,17.22,15,11,4,26,4,0.0
Corinthians2023SESI Franca2023,Corinthians2023SESI Franca20232,2023-06-22,2,2023,Corinthians2023,SESI Franca2023,24,19,4,8,6,11,0,2,18,15,0,2,7,13,4,7,20.88,16.08,18.48,24,18,6,42,10,4.0
Corinthians2023SESI Franca2023,Corinthians2023SESI Franca20233,2023-06-22,3,2023,Corinthians2023,SESI Franca2023,20,17,2,6,4,11,6,8,24,16,0,3,9,13,6,9,23.52,19.96,21.74,20,24,-4,44,6,10.0
Corinthians2023SESI Franca2023,Corinthians2023SESI Franca20234,2023-06-22,4,2023,Corinthians2023,SESI Franca2023,15,13,0,5,3,8,9,10,16,14,2,4,5,10,0,2,18.4,21.880000000000003,20.14,15,16,-1,31,5,6.0
Paulistano2023São Paulo FC2023,Paulistano2023São Paulo FC20231,2023-06-22,1,2023,Paulistano2023,São Paulo FC2023,17,21,2,9,4,12,3,5,14,14,4,10,1,4,0,2,19.2,18.880000000000003,19.04,17,14,3,31,3,0.0
Paulistano2023São Paulo FC2023,Paulistano2023São Paulo FC20232,2023-06-22,2,2023,Paulistano2023,São Paulo FC2023,20,14,0,3,6,11,8,12,4,14,0,9,2,5,0,0,20.28,22.0,21.14,20,4,16,24,19,3.0
Paulistano2023São Paulo FC2023,Paulistano2023São Paulo FC20233,2023-06-22,3,2023,Paulistano2023,São Paulo FC2023,20,22,4,10,4,12,0,0,7,18,1,9,2,9,0,2,18.0,16.88,17.439999999999998,20,7,13,27,32,19.0
Paulistano2023São Paulo FC2023,Paulistano2023São Paulo FC20234,2023-06-22,4,2023,Paulistano2023,São Paulo FC2023,19,25,2,12,6,13,1,1,4,11,0,5,1,6,2,8,21.44,15.52,18.48,19,4,15,23,47,32.0
B.Cearense2023UNIFACISA2023,B.Cearense2023UNIFACISA20231,2023-06-22,1,2023,B.Cearense2023,UNIFACISA2023,9,16,0,5,3,11,3,3,14,17,2,6,4,11,0,0,16.32,19.0,17.66,9,14,-5,23,-5,0.0
B.Cearense2023UNIFACISA2023,B.Cearense2023UNIFACISA20232,2023-06-22,2,2023,B.Cearense2023,UNIFACISA2023,10,17,0,9,5,8,0,0,18,16,2,6,6,10,0,0,12.0,16.0,14.0,10,18,-8,28,-13,-5.0
B.Cearense2023UNIFACISA2023,B.Cearense2023UNIFACISA20233,2023-06-22,3,2023,B.Cearense2023,UNIFACISA2023,10,14,1,6,2,8,3,4,11,15,0,5,4,10,3,5,17.759999999999998,19.2,18.48,10,11,-1,21,-14,-13.0
B.Cearense2023UNIFACISA2023,B.Cearense2023UNIFACISA20234,2023-06-22,4,2023,B.Cearense2023,UNIFACISA2023,14,18,1,7,5,11,1,2,22,19,3,9,5,10,3,4,17.88,21.76,19.82,14,22,-8,36,-22,-14.0
Caixa Brasília Basquete2023Cerrado2023,Caixa Brasília Basquete2023Cerrado20231,2023-06-23,1,2023,Caixa Brasília Basquete2023,Cerrado2023,25,18,2,8,7,10,5,9,16,20,1,8,5,12,3,4,22.96,25.76,24.36,25,16,9,41,9,0.0
Caixa Brasília Basquete2023Cerrado2023,Caixa Brasília Basquete2023Cerrado20232,2023-06-23,2,2023,Caixa Brasília Basquete2023,Cerrado2023,17,13,2,3,3,10,5,5,17,21,2,8,5,13,1,1,19.2,18.44,18.82,17,17,0,34,9,9.0
Caixa Brasília Basquete2023Cerrado2023,Caixa Brasília Basquete2023Cerrado20233,2023-06-23,3,2023,Caixa Brasília Basquete2023,Cerrado2023,24,18,3,6,7,12,1,4,19,15,1,7,5,8,6,9,22.76,19.96,21.36,24,19,5,43,14,9.0
